Product_ID,Product_Type,Product_Name,Category,Risk_Level,Expected_Return (%),Investment_Horizon (Years),Volatility_Level
119514,Mutual Fund,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
103476,Mutual Fund,Aditya Birla Sun Life Infrastructure Fund-Growth,General Mutual Fund,Medium,8.0,3,Medium
119516,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Direct - IDCW,General Mutual Fund,Medium,8.0,3,Medium
119517,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
106873,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Growth - Regular Plan,General Mutual Fund,Medium,8.0,3,Medium
106872,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
119519,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Plan B - Direct - IDCW,General Mutual Fund,Medium,8.0,3,Medium
119518,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
106876,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan,General Mutual Fund,Medium,8.0,3,Medium
106875,Mutual Fund,Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
133514,Mutual Fund,Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW,General Mutual Fund,Medium,8.0,3,Medium
133516,Mutual Fund,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
133515,Mutual Fund,Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
133513,Mutual Fund,Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
119647,Mutual Fund,Aditya Birla Sun Life MNC Fund - DIRECT - IDCW,General Mutual Fund,Medium,8.0,3,Medium
119646,Mutual Fund,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
100064,Mutual Fund,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,General Mutual Fund,Medium,8.0,3,Medium
100063,Mutual Fund,Aditya Birla Sun Life MNC Fund - Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
147410,Mutual Fund,Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW,General Mutual Fund,Medium,8.0,3,Medium
147409,Mutual Fund,Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth,General Mutual Fund,Medium,8.0,3,Medium
147408,Mutual Fund,Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW,General Mutual Fund,Medium,8.0,3,Medium
147407,Mutual Fund,Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth,General Mutual Fund,Medium,8.0,3,Medium
147845,Mutual Fund,Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW,General Mutual Fund,Medium,8.0,3,Medium
147844,Mutual Fund,Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
147847,Mutual Fund,Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW,General Mutual Fund,Medium,8.0,3,Medium
147846,Mutual Fund,Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
152684,Mutual Fund,Aditya Birla Sun Life Quant Fund - Direct Growth,General Mutual Fund,Medium,8.0,3,Medium
152685,Mutual Fund,Aditya Birla Sun Life Quant Fund - Direct IDCW Payout,General Mutual Fund,Medium,8.0,3,Medium
152686,Mutual Fund,Aditya Birla Sun Life Quant Fund - Regular Growth,General Mutual Fund,Medium,8.0,3,Medium
152687,Mutual Fund,Aditya Birla Sun Life Quant Fund - Regular IDCW Payout,General Mutual Fund,Medium,8.0,3,Medium
148540,Mutual Fund,Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW,General Mutual Fund,Medium,8.0,3,Medium
148539,Mutual Fund,Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,General Mutual Fund,Medium,8.0,3,Medium
148538,Mutual Fund,Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
148537,Mutual Fund,Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
152158,Mutual Fund,Aditya Birla Sun Life Transportation and Logistics Fund-Direct Growth,General Mutual Fund,Medium,8.0,3,Medium
152159,Mutual Fund,Aditya Birla Sun Life Transportation and Logistics Fund-Direct IDCW,General Mutual Fund,Medium,8.0,3,Medium
152161,Mutual Fund,Aditya Birla Sun Life Transportation and Logistics Fund-Regular Growth,General Mutual Fund,Medium,8.0,3,Medium
152160,Mutual Fund,Aditya Birla Sun Life Transportation and Logistics Fund-Regular IDCW,General Mutual Fund,Medium,8.0,3,Medium
151368,Mutual Fund,Axis Business Cycles Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
151369,Mutual Fund,Axis Business Cycles Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
151366,Mutual Fund,Axis Business Cycles Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
151367,Mutual Fund,Axis Business Cycles Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152805,Mutual Fund,Axis Consumption Fund Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152803,Mutual Fund,Axis Consumption Fund Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152804,Mutual Fund,Axis Consumption Fund Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152806,Mutual Fund,Axis Consumption Fund Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
147928,Mutual Fund,Axis ESG Integration Strategy Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
147931,Mutual Fund,Axis ESG Integration Strategy Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
147929,Mutual Fund,Axis ESG Integration Strategy Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
147930,Mutual Fund,Axis ESG Integration Strategy Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152202,Mutual Fund,Axis India Manufacturing Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152204,Mutual Fund,Axis India Manufacturing Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152205,Mutual Fund,Axis India Manufacturing Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152203,Mutual Fund,Axis India Manufacturing Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
148634,Mutual Fund,Axis Innovation Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
148632,Mutual Fund,Axis Innovation Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
148631,Mutual Fund,Axis Innovation Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
148633,Mutual Fund,Axis Innovation Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153083,Mutual Fund,Axis Momentum Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
153084,Mutual Fund,Axis Momentum Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
153085,Mutual Fund,Axis Momentum Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
153082,Mutual Fund,Axis Momentum Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
148993,Mutual Fund,Axis Quant Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
148994,Mutual Fund,Axis Quant Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
148992,Mutual Fund,Axis Quant Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
148995,Mutual Fund,Axis Quant Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153075,Mutual Fund,BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH,General Mutual Fund,Medium,8.0,3,Medium
153074,Mutual Fund,BAJAJ FINSERV CONSUMPTION FUND - DIRECT - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153072,Mutual Fund,BAJAJ FINSERV CONSUMPTION FUND - REGULAR - GROWTH,General Mutual Fund,Medium,8.0,3,Medium
153073,Mutual Fund,BAJAJ FINSERV CONSUMPTION FUND - REGULAR - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153157,Mutual Fund,BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH,General Mutual Fund,Medium,8.0,3,Medium
153156,Mutual Fund,BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153155,Mutual Fund,BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH,General Mutual Fund,Medium,8.0,3,Medium
153158,Mutual Fund,BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152878,Mutual Fund,Bandhan Business Cycle Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152879,Mutual Fund,Bandhan Business Cycle Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152877,Mutual Fund,Bandhan Business Cycle Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152880,Mutual Fund,Bandhan Business Cycle Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
151816,Mutual Fund,BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,General Mutual Fund,Medium,8.0,3,Medium
151817,Mutual Fund,BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - IDCW,General Mutual Fund,Medium,8.0,3,Medium
151818,Mutual Fund,BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH,General Mutual Fund,Medium,8.0,3,Medium
151819,Mutual Fund,BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW,General Mutual Fund,Medium,8.0,3,Medium
114476,Mutual Fund,BANDHAN Infrastructure Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
114477,Mutual Fund,BANDHAN Infrastructure Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
118469,Mutual Fund,BANDHAN Infrastructure Fund-Direct Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
118468,Mutual Fund,BANDHAN Infrastructure Fund-Direct Plan-IDCW,General Mutual Fund,Medium,8.0,3,Medium
152607,Mutual Fund,Bandhan Innovation Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152604,Mutual Fund,Bandhan Innovation Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152606,Mutual Fund,Bandhan Innovation Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152605,Mutual Fund,Bandhan Innovation Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
150716,Mutual Fund,BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN,General Mutual Fund,Medium,8.0,3,Medium
150717,Mutual Fund,BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - REGULAR PLAN,General Mutual Fund,Medium,8.0,3,Medium
150719,Mutual Fund,BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN,General Mutual Fund,Medium,8.0,3,Medium
150718,Mutual Fund,BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - REGULAR PLAN,General Mutual Fund,Medium,8.0,3,Medium
152788,Mutual Fund,Bank of India Business Cycle Fund - Direct Plan - Dividend,General Mutual Fund,Medium,8.0,3,Medium
152789,Mutual Fund,Bank of India Business Cycle Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152791,Mutual Fund,Bank of India Business Cycle Fund - Regular Plan - Dividend,General Mutual Fund,Medium,8.0,3,Medium
152790,Mutual Fund,Bank of India Business Cycle Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
153139,Mutual Fund,Bank of India Consumption Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
153142,Mutual Fund,Bank of India Consumption Fund - Direct - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153140,Mutual Fund,Bank of India Consumption Fund - Regular - Growth,General Mutual Fund,Medium,8.0,3,Medium
153141,Mutual Fund,Bank of India Consumption Fund - Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
119364,Mutual Fund,BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
119365,Mutual Fund,BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Quarterly IDCW,General Mutual Fund,Medium,8.0,3,Medium
119363,Mutual Fund,BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Regular IDCW,General Mutual Fund,Medium,8.0,3,Medium
112359,Mutual Fund,BANK OF INDIA Manufacturing & Infrastructure Fund-Growth,General Mutual Fund,Medium,8.0,3,Medium
112360,Mutual Fund,BANK OF INDIA Manufacturing & Infrastructure Fund-Quarterly IDCW,General Mutual Fund,Medium,8.0,3,Medium
112361,Mutual Fund,BANK OF INDIA Manufacturing & Infrastructure Fund-Regular IDCW,General Mutual Fund,Medium,8.0,3,Medium
119333,Mutual Fund,Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
119334,Mutual Fund,Baroda BNP Paribas Banking and Financial Services Fund - Direct - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
117549,Mutual Fund,Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
117547,Mutual Fund,Baroda BNP Paribas Banking and Financial Services Fund - Regular - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
149141,Mutual Fund,Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
149143,Mutual Fund,Baroda BNP Paribas Business Cycle Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
149140,Mutual Fund,Baroda BNP Paribas Business Cycle Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
149142,Mutual Fund,Baroda BNP Paribas Business Cycle Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
153225,Mutual Fund,Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
153227,Mutual Fund,Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
153226,Mutual Fund,Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
153224,Mutual Fund,Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - ICDW Option,General Mutual Fund,Medium,8.0,3,Medium
150266,Mutual Fund,BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
150269,Mutual Fund,BARODA BNP PARIBAS India Consumption Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
150268,Mutual Fund,BARODA BNP PARIBAS India Consumption Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
150267,Mutual Fund,BARODA BNP PARIBAS India Consumption Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
152470,Mutual Fund,Baroda BNP Paribas Innovation Fund Direct plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
152471,Mutual Fund,Baroda BNP Paribas Innovation Fund Direct plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
152472,Mutual Fund,Baroda BNP Paribas Innovation Fund Regular plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
152473,Mutual Fund,Baroda BNP Paribas Innovation Fund Regular plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
152697,Mutual Fund,Baroda BNP Paribas Manufacturing Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
152698,Mutual Fund,Baroda BNP Paribas Manufacturing Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
152696,Mutual Fund,Baroda BNP Paribas Manufacturing Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
152699,Mutual Fund,Baroda BNP Paribas Manufacturing Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
118273,Mutual Fund,CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
118274,Mutual Fund,CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
112152,Mutual Fund,CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
112153,Mutual Fund,CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
118267,Mutual Fund,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
118268,Mutual Fund,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
103390,Mutual Fund,CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
103389,Mutual Fund,CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
152450,Mutual Fund,Canara Robeco Manufacturing Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
152449,Mutual Fund,Canara Robeco Manufacturing Fund - Direct Plan - IDWC Option,General Mutual Fund,Medium,8.0,3,Medium
152447,Mutual Fund,Canara Robeco Manufacturing Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
152448,Mutual Fund,Canara Robeco Manufacturing Fund -Regular Plan - IDWC Option,General Mutual Fund,Medium,8.0,3,Medium
152206,Mutual Fund,DSP Banking & Financial Services Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
152207,Mutual Fund,DSP Banking & Financial Services Fund - Direct - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152208,Mutual Fund,DSP Banking & Financial Services Fund - Regular - Growth,General Mutual Fund,Medium,8.0,3,Medium
152209,Mutual Fund,DSP Banking & Financial Services Fund - Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153121,Mutual Fund,DSP Business Cycle Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
153123,Mutual Fund,DSP Business Cycle Fund - Direct - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153122,Mutual Fund,DSP Business Cycle Fund - Regular - Growth,General Mutual Fund,Medium,8.0,3,Medium
153120,Mutual Fund,DSP Business Cycle Fund - Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
145454,Mutual Fund,DSP Healthcare Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
145455,Mutual Fund,DSP Healthcare Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
145456,Mutual Fund,DSP Healthcare Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
145453,Mutual Fund,DSP Healthcare Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
119247,Mutual Fund,DSP India T.I.G.E.R. Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
119248,Mutual Fund,DSP India T.I.G.E.R. Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
102434,Mutual Fund,DSP India T.I.G.E.R. Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
102435,Mutual Fund,DSP India T.I.G.E.R. Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
119028,Mutual Fund,DSP Natural Resources and New Energy Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
119029,Mutual Fund,DSP Natural Resources and New Energy Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
108202,Mutual Fund,DSP Natural Resources And New Energy Fund - Regular - Growth,General Mutual Fund,Medium,8.0,3,Medium
108203,Mutual Fund,DSP Natural Resources And New Energy Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
147306,Mutual Fund,DSP Quant Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
147304,Mutual Fund,DSP Quant Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
147303,Mutual Fund,DSP Quant Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
147305,Mutual Fund,DSP Quant Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152710,Mutual Fund,Edelweiss Business Cycle Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152723,Mutual Fund,Edelweiss Business Cycle Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
152724,Mutual Fund,Edelweiss Business Cycle Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152722,Mutual Fund,Edelweiss Business Cycle Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
153214,Mutual Fund,Edelweiss Consumption Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
153254,Mutual Fund,Edelweiss Consumption Fund - Direct - IDCW - Payout,General Mutual Fund,Medium,8.0,3,Medium
153255,Mutual Fund,Edelweiss Consumption Fund - Regular - Growth,General Mutual Fund,Medium,8.0,3,Medium
153215,Mutual Fund,Edelweiss Consumption Fund - Regular - IDCW - Payout,General Mutual Fund,Medium,8.0,3,Medium
142386,Mutual Fund,Edelweiss Recently Listed IPO Fund - DIRECT PLAN - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
142388,Mutual Fund,Edelweiss Recently Listed IPO Fund Direct Plan Growth,General Mutual Fund,Medium,8.0,3,Medium
142384,Mutual Fund,Edelweiss Recently Listed IPO Fund REGULAR PLAN - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
142383,Mutual Fund,Edelweiss Recently Listed IPO Fund Regular Plan Growth,General Mutual Fund,Medium,8.0,3,Medium
152437,Mutual Fund,Edelweiss Technology Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152438,Mutual Fund,Edelweiss Technology Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152439,Mutual Fund,Edelweiss Technology Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152440,Mutual Fund,Edelweiss Technology Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
118559,Mutual Fund,Franklin Asian Equity Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
118558,Mutual Fund,Franklin Asian Equity Fund - Direct - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
106979,Mutual Fund,Franklin Asian Equity Fund - Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
106978,Mutual Fund,Franklin Asian Equity Fund - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
118557,Mutual Fund,Franklin Build India Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
118556,Mutual Fund,Franklin Build India Fund - Direct - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
112093,Mutual Fund,Franklin Build India Fund - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
112092,Mutual Fund,Franklin Build India Fund Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
118539,Mutual Fund,Franklin India Opportunities Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
118538,Mutual Fund,Franklin INDIA OPPORTUNITIES FUND - Direct - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
103151,Mutual Fund,Franklin India Opportunities Fund - Growth,General Mutual Fund,Medium,8.0,3,Medium
100524,Mutual Fund,Franklin INDIA OPPORTUNITIES FUND - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
118537,Mutual Fund,Franklin India Technology Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
118536,Mutual Fund,Franklin India Technology Fund - Direct - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
100521,Mutual Fund,Franklin India Technology Fund - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
100522,Mutual Fund,Franklin India Technology Fund-Growth,General Mutual Fund,Medium,8.0,3,Medium
152254,Mutual Fund,Groww Banking & Financial Services Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
152274,Mutual Fund,Groww Banking & Financial Services Fund - Regular - Growth,General Mutual Fund,Medium,8.0,3,Medium
152276,Mutual Fund,Groww Banking & Financial Services Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152273,Mutual Fund,Groww Banking & Financial Services Fund-IDCW,General Mutual Fund,Medium,8.0,3,Medium
148987,Mutual Fund,HDFC Banking & Financial Services Fund - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
148986,Mutual Fund,HDFC Banking & Financial Services Fund - Growth Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
148984,Mutual Fund,HDFC Banking & Financial Services Fund - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
148985,Mutual Fund,HDFC Banking & Financial Services Fund - IDCW Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
150803,Mutual Fund,HDFC Business Cycle Fund - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
150805,Mutual Fund,HDFC Business Cycle Fund - Growth Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
150806,Mutual Fund,HDFC Business Cycle Fund - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
150804,Mutual Fund,HDFC Business Cycle Fund - IDCW Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
151751,Mutual Fund,HDFC Defence Fund - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
151750,Mutual Fund,HDFC Defence Fund - Growth Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
151748,Mutual Fund,HDFC Defence Fund - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
151749,Mutual Fund,HDFC Defence Fund - IDCW Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
141923,Mutual Fund,HDFC Housing Opportunities Fund  - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
141924,Mutual Fund,HDFC Housing Opportunities Fund  - Growth Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
141922,Mutual Fund,HDFC Housing Opportunities Fund  - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
141921,Mutual Fund,HDFC Housing Opportunities Fund  - IDCW Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
